COMMUNITY,STATION_NAME,STARTDATE,TOTAL_BIKES
Near North Side,Cityfront Plaza & N Water St,2013-12-04,18
Near North Side,Cityfront Plaza & N Water St,2013-12-05,13
Near North Side,Cityfront Plaza & N Water St,2013-12-06,12
Near North Side,Cityfront Plaza & N Water St,2013-12-07,10
Near North Side,Cityfront Plaza & N Water St,2013-12-08,2
Near North Side,Cityfront Plaza & N Water St,2013-12-09,5
Near North Side,Cityfront Plaza & N Water St,2013-12-10,6
Near North Side,Cityfront Plaza & N Water St,2013-12-11,4
Near North Side,Cityfront Plaza & N Water St,2013-12-12,7
Near North Side,Cityfront Plaza & N Water St,2013-12-13,6
Near North Side,Cityfront Plaza & N Water St,2013-12-15,1
Near North Side,Cityfront Plaza & N Water St,2013-12-16,3
Near North Side,Cityfront Plaza & N Water St,2013-12-17,5
Near North Side,Cityfront Plaza & N Water St,2013-12-18,8
Near North Side,Cityfront Plaza & N Water St,2013-12-19,6
Near North Side,Cityfront Plaza & N Water St,2013-12-20,4
Near North Side,Cityfront Plaza & N Water St,2013-12-22,2
Near North Side,Cityfront Plaza & N Water St,2013-12-23,1
Near North Side,Cityfront Plaza & N Water St,2013-12-24,1
Near North Side,Cityfront Plaza & N Water St,2013-12-26,4
Near North Side,Cityfront Plaza & N Water St,2013-12-27,6
Near North Side,Cityfront Plaza & N Water St,2013-12-28,17
Near North Side,Cityfront Plaza & N Water St,2013-12-29,1
Near North Side,Cityfront Plaza & N Water St,2013-12-30,6
Near North Side,Cityfront Plaza & N Water St,2013-12-31,2
Near North Side,Clark St & Chicago Ave,2013-09-27,3
Near North Side,Clark St & Chicago Ave,2013-09-28,27
Near North Side,Clark St & Chicago Ave,2013-09-29,33
Near North Side,Clark St & Chicago Ave,2013-09-30,15
Near North Side,Clark St & Chicago Ave,2013-10-01,22
Near North Side,Clark St & Chicago Ave,2013-10-02,24
Near North Side,Clark St & Chicago Ave,2013-10-03,8
Near North Side,Clark St & Chicago Ave,2013-10-04,15
Near North Side,Clark St & Chicago Ave,2013-10-05,20
Near North Side,Clark St & Chicago Ave,2013-10-06,12
Near North Side,Clark St & Chicago Ave,2013-10-07,16
Near North Side,Clark St & Chicago Ave,2013-10-08,12
Near North Side,Clark St & Chicago Ave,2013-10-09,18
Near North Side,Clark St & Chicago Ave,2013-10-10,28
Near North Side,Clark St & Chicago Ave,2013-10-11,46
Near North Side,Clark St & Chicago Ave,2013-10-12,45
Near North Side,Clark St & Chicago Ave,2013-10-13,54
Near North Side,Clark St & Chicago Ave,2013-10-14,19
Near North Side,Clark St & Chicago Ave,2013-10-15,16
Near North Side,Clark St & Chicago Ave,2013-10-16,19
Near North Side,Clark St & Chicago Ave,2013-10-17,12
Near North Side,Clark St & Chicago Ave,2013-10-18,20
Near North Side,Clark St & Chicago Ave,2013-10-19,18
Near North Side,Clark St & Chicago Ave,2013-10-20,20
Near North Side,Clark St & Chicago Ave,2013-10-21,15
Near North Side,Clark St & Chicago Ave,2013-10-22,10
Near North Side,Clark St & Chicago Ave,2013-10-23,7
Near North Side,Clark St & Chicago Ave,2013-10-24,9
Near North Side,Clark St & Chicago Ave,2013-10-25,24
Near North Side,Clark St & Chicago Ave,2013-10-26,23
Near North Side,Clark St & Chicago Ave,2013-10-27,17
Near North Side,Clark St & Chicago Ave,2013-10-28,10
Near North Side,Clark St & Chicago Ave,2013-10-29,15
Near North Side,Clark St & Chicago Ave,2013-10-30,11
Near North Side,Clark St & Chicago Ave,2013-10-31,2
Near North Side,Clark St & Chicago Ave,2013-11-01,10
Near North Side,Clark St & Chicago Ave,2013-11-02,22
Near North Side,Clark St & Chicago Ave,2013-11-03,20
Near North Side,Clark St & Chicago Ave,2013-11-04,12
Near North Side,Clark St & Chicago Ave,2013-11-05,8
Near North Side,Clark St & Chicago Ave,2013-11-06,3
Near North Side,Clark St & Chicago Ave,2013-11-07,11
Near North Side,Clark St & Chicago Ave,2013-11-08,11
Near North Side,Clark St & Chicago Ave,2013-11-09,12
Near North Side,Clark St & Chicago Ave,2013-11-10,9
Near North Side,Clark St & Chicago Ave,2013-11-11,5
Near North Side,Clark St & Chicago Ave,2013-11-12,7
Near North Side,Clark St & Chicago Ave,2013-11-13,3
Near North Side,Clark St & Chicago Ave,2013-11-14,14
Near North Side,Clark St & Chicago Ave,2013-11-15,14
Near North Side,Clark St & Chicago Ave,2013-11-16,6
Near North Side,Clark St & Chicago Ave,2013-11-17,5
Near North Side,Clark St & Chicago Ave,2013-11-18,10
Near North Side,Clark St & Chicago Ave,2013-11-19,6
Near North Side,Clark St & Chicago Ave,2013-11-20,6
Near North Side,Clark St & Chicago Ave,2013-11-21,5
Near North Side,Clark St & Chicago Ave,2013-11-22,9
Near North Side,Clark St & Chicago Ave,2013-11-23,7
Near North Side,Clark St & Chicago Ave,2013-11-24,3
Near North Side,Clark St & Chicago Ave,2013-11-25,6
Near North Side,Clark St & Chicago Ave,2013-11-26,7
Near North Side,Clark St & Chicago Ave,2013-11-27,5
Near North Side,Clark St & Chicago Ave,2013-11-28,2
Near North Side,Clark St & Chicago Ave,2013-11-29,8
Near North Side,Clark St & Chicago Ave,2013-11-30,7
Near North Side,Clark St & Chicago Ave,2013-12-01,8
Near North Side,Clark St & Chicago Ave,2013-12-02,2
Near North Side,Clark St & Chicago Ave,2013-12-03,13
Near North Side,Clark St & Chicago Ave,2013-12-04,14
Near North Side,Clark St & Chicago Ave,2013-12-05,8
Near North Side,Clark St & Chicago Ave,2013-12-06,7
Near North Side,Clark St & Chicago Ave,2013-12-07,7
Near North Side,Clark St & Chicago Ave,2013-12-08,2
Near North Side,Clark St & Chicago Ave,2013-12-09,5
Near North Side,Clark St & Chicago Ave,2013-12-10,4
Near North Side,Clark St & Chicago Ave,2013-12-11,1
Near North Side,Clark St & Chicago Ave,2013-12-12,5
Near North Side,Clark St & Chicago Ave,2013-12-13,4
Near North Side,Clark St & Chicago Ave,2013-12-15,2
Near North Side,Clark St & Chicago Ave,2013-12-16,4
Near North Side,Clark St & Chicago Ave,2013-12-17,8
Near North Side,Clark St & Chicago Ave,2013-12-18,3
Near North Side,Clark St & Chicago Ave,2013-12-19,7
Near North Side,Clark St & Chicago Ave,2013-12-20,4
Near North Side,Clark St & Chicago Ave,2013-12-21,2
Near North Side,Clark St & Chicago Ave,2013-12-22,2
Near North Side,Clark St & Chicago Ave,2013-12-26,5
Near North Side,Clark St & Chicago Ave,2013-12-27,1
Near North Side,Clark St & Chicago Ave,2013-12-28,6
Near North Side,Clark St & Chicago Ave,2013-12-30,1
Near North Side,Clark St & Chicago Ave,2013-12-31,2
Near North Side,Clark St & Elm St,2013-08-01,21
Near North Side,Clark St & Elm St,2013-08-02,16
Near North Side,Clark St & Elm St,2013-08-03,63
Near North Side,Clark St & Elm St,2013-08-04,55
Near North Side,Clark St & Elm St,2013-08-05,23
